enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
5,2014-07-02,3,1,0,1,0,0,0
5,2014-07-03,0,0,0,0,0,0,0
5,2014-07-04,4,0,2,2,0,0,0
5,2014-07-05,0,0,0,0,0,0,0
5,2014-07-06,0,0,0,0,0,0,0
5,2014-07-07,0,0,0,0,0,0,0
5,2014-07-08,0,0,0,0,0,0,0
5,2014-07-09,0,0,0,0,0,0,0
5,2014-07-10,16,1,1,4,4,5,0
5,2014-07-11,37,8,3,13,14,23,0
5,2014-07-12,5,5,2,1,34,0,0
5,2014-07-13,0,0,0,0,0,0,0
5,2014-07-14,0,0,0,0,0,0,0
5,2014-07-15,0,0,0,0,0,0,0
5,2014-07-16,0,0,0,0,0,0,0
5,2014-07-17,0,0,0,0,0,0,0
5,2014-07-18,21,0,2,6,6,11,0
7,2014-06-19,7,0,6,4,0,3,0
7,2014-06-20,0,0,0,0,0,0,0
7,2014-06-21,52,0,4,16,34,19,0
7,2014-06-22,0,0,0,0,0,0,0
7,2014-06-23,0,0,0,0,0,0,0
7,2014-06-24,0,0,0,0,0,0,0
7,2014-06-25,0,0,0,0,0,0,0
7,2014-06-26,0,0,0,0,0,0,0
7,2014-06-27,0,0,0,0,0,0,0
7,2014-06-28,0,0,0,0,0,0,0
7,2014-06-29,0,0,0,0,0,0,0
7,2014-06-30,0,0,0,0,0,0,0
7,2014-07-01,25,8,1,5,4,1,0
7,2014-07-02,24,10,2,9,10,8,0
7,2014-07-03,45,10,2,8,18,21,0
7,2014-07-04,5,4,0,2,0,2,0
7,2014-07-05,0,0,0,0,0,0,0
7,2014-07-06,22,1,1,6,10,11,0
7,2014-07-07,0,0,0,0,0,0,0
7,2014-07-08,0,0,0,0,0,0,0
7,2014-07-09,0,0,0,0,0,0,0
7,2014-07-10,12,0,1,5,18,0,0
7,2014-07-11,5,0,1,2,0,2,0
7,2014-07-12,0,0,0,0,0,0,0
7,2014-07-13,0,0,0,0,0,0,0
7,2014-07-14,0,0,0,0,0,0,0
7,2014-07-15,6,0,2,3,0,2,0
7,2014-07-16,0,0,0,0,0,0,0
7,2014-07-17,0,0,0,0,0,0,0
7,2014-07-18,0,0,0,0,0,0,0
22,2014-06-19,0,0,0,0,0,0,0
22,2014-06-20,0,0,0,0,0,0,0
22,2014-06-21,0,0,0,0,0,0,0
22,2014-06-22,0,0,0,0,0,0,0
22,2014-06-23,0,0,0,0,0,0,0
22,2014-06-24,0,0,0,0,0,0,0
22,2014-06-25,0,0,0,0,0,0,0
22,2014-06-26,0,0,0,0,0,0,0
22,2014-06-27,0,0,0,0,0,0,0
22,2014-06-28,0,0,0,0,0,0,0
22,2014-06-29,0,0,0,0,0,0,0
22,2014-06-30,0,0,0,0,0,0,0
22,2014-07-01,38,0,1,24,24,19,0
22,2014-07-02,28,0,0,14,40,17,0
22,2014-07-03,0,0,0,0,0,0,0
22,2014-07-04,0,0,0,0,0,0,0
22,2014-07-05,0,0,0,0,0,0,0
22,2014-07-06,0,0,0,0,0,0,0
22,2014-07-07,0,0,0,0,0,0,0
22,2014-07-08,0,0,0,0,0,0,0
22,2014-07-09,0,0,0,0,0,0,0
22,2014-07-10,0,0,0,0,0,0,0
22,2014-07-11,0,0,0,0,0,0,0
22,2014-07-12,0,0,0,0,0,0,0
22,2014-07-13,0,0,0,0,0,0,0
22,2014-07-14,0,0,0,0,0,0,0
22,2014-07-15,0,0,0,0,0,0,0
22,2014-07-16,0,0,0,0,0,0,0
22,2014-07-17,0,0,0,0,0,0,0
22,2014-07-18,0,0,0,0,0,0,0
45,2014-06-19,0,0,0,0,0,0,0
45,2014-06-20,0,0,0,0,0,0,0
45,2014-06-21,0,0,0,0,0,0,0
45,2014-06-22,0,0,0,0,0,0,0
45,2014-06-23,0,0,0,0,0,0,0
45,2014-06-24,0,0,0,0,0,0,0
45,2014-06-25,2,0,1,1,0,0,0
45,2014-06-26,0,0,0,0,0,0,0
45,2014-06-27,5,1,6,3,0,1,0
45,2014-06-28,0,0,0,0,0,0,0
45,2014-06-29,19,5,1,6,9,6,0
45,2014-06-30,0,0,0,0,0,0,0
45,2014-07-01,0,0,0,0,0,0,0
45,2014-07-02,31,2,2,11,26,11,0
45,2014-07-03,14,0,2,2,6,3,0
45,2014-07-04,46,1,3,19,12,17,0
45,2014-07-05,4,0,1,2,0,1,0
45,2014-07-06,28,3,2,9,24,7,0
45,2014-07-07,51,23,4,13,25,3,0
45,2014-07-08,11,0,1,4,6,5,0
45,2014-07-09,0,0,0,0,0,0,0
45,2014-07-10,25,3,5,13,4,12,0
45,2014-07-11,11,0,3,2,0,4,0
45,2014-07-12,10,0,1,3,0,4,0
45,2014-07-13,50,5,3,22,50,21,0
45,2014-07-14,7,0,1,2,4,3,0
45,2014-07-15,0,0,0,0,0,0,0
45,2014-07-16,0,0,0,0,0,0,0
45,2014-07-17,0,0,0,0,0,0,0
45,2014-07-18,12,2,3,3,0,6,0
49,2014-06-19,20,154,20,11,4,1,0
49,2014-06-20,9,52,1,5,4,0,0
49,2014-06-21,12,81,6,6,2,3,0
49,2014-06-22,4,42,5,3,0,2,0
49,2014-06-23,14,42,11,5,0,7,0
49,2014-06-24,20,49,12,11,6,2,0
49,2014-06-25,23,84,7,11,0,0,0
49,2014-06-26,6,53,4,3,0,2,0
49,2014-06-27,12,24,3,7,2,2,0
49,2014-06-28,0,35,1,0,0,0,0
49,2014-06-29,14,152,4,8,2,3,0
49,2014-06-30,40,47,6,13,26,1,0
49,2014-07-01,7,27,6,5,2,2,0
49,2014-07-02,26,35,8,13,10,5,0
49,2014-07-03,14,48,15,7,0,1,0
49,2014-07-04,0,43,2,0,0,0,0
49,2014-07-05,2,41,0,1,0,0,0
49,2014-07-06,0,8,1,0,0,0,0
49,2014-07-07,2,43,5,1,0,0,0
49,2014-07-08,5,25,1,4,0,3,0
49,2014-07-09,29,13,7,13,0,8,0
49,2014-07-10,8,44,8,5,2,0,0
49,2014-07-11,4,41,2,2,4,0,0
49,2014-07-12,5,8,2,2,2,0,0
49,2014-07-13,0,8,1,0,0,0,0
49,2014-07-14,0,0,0,0,0,0,0
49,2014-07-15,4,17,3,3,0,0,0
49,2014-07-16,19,35,9,11,2,0,0
49,2014-07-17,16,26,5,10,0,1,0
49,2014-07-18,22,47,5,11,0,2,0
50,2014-06-19,0,0,0,0,0,0,0
50,2014-06-20,2,0,2,0,0,0,0
50,2014-06-21,0,0,0,0,0,0,0
50,2014-06-22,0,0,0,0,0,0,0
50,2014-06-23,9,0,1,3,6,0,0
50,2014-06-24,0,0,0,0,0,0,0
50,2014-06-25,0,0,0,0,0,0,0
50,2014-06-26,0,0,0,0,0,0,0
50,2014-06-27,0,0,0,0,0,0,0
50,2014-06-28,8,0,1,6,6,0,0
50,2014-06-29,3,0,1,2,0,0,0
50,2014-06-30,0,0,0,0,0,0,0
50,2014-07-01,0,0,0,0,0,0,0
50,2014-07-02,18,0,1,7,16,0,0
50,2014-07-03,9,0,1,4,20,0,0
50,2014-07-04,0,0,0,0,0,0,0
50,2014-07-05,0,0,0,0,0,0,0
50,2014-07-06,0,0,0,0,0,0,0
50,2014-07-07,0,0,0,0,0,0,0
50,2014-07-08,0,0,0,0,0,0,0
50,2014-07-09,0,0,0,0,0,0,0
50,2014-07-10,0,0,0,0,0,0,0
50,2014-07-11,0,0,0,0,0,0,0
50,2014-07-12,0,0,0,0,0,0,0
50,2014-07-13,0,0,0,0,0,0,0
50,2014-07-14,0,0,0,0,0,0,0
50,2014-07-15,0,0,0,0,0,0,0
50,2014-07-16,0,0,0,0,0,0,0
50,2014-07-17,0,0,0,0,0,0,0
50,2014-07-18,0,0,0,0,0,0,0
58,2014-06-19,0,0,0,0,0,0,0
58,2014-06-20,8,0,2,2,0,0,0
58,2014-06-21,10,0,1,3,4,2,0
58,2014-06-22,43,13,11,12,36,6,2
58,2014-06-23,0,0,0,0,0,0,0
58,2014-06-24,2,3,2,1,0,0,0
58,2014-06-25,22,3,3,7,5,0,0
58,2014-06-26,8,0,1,3,0,0,0
58,2014-06-27,0,0,0,0,0,0,0
58,2014-06-28,14,0,3,6,8,2,0
58,2014-06-29,21,2,1,7,10,6,0
58,2014-06-30,0,0,0,0,0,0,0
58,2014-07-01,9,0,2,5,12,0,0
58,2014-07-02,21,19,11,12,28,0,0
58,2014-07-03,14,0,3,4,6,3,0
58,2014-07-04,17,0,1,6,8,5,0
58,2014-07-05,24,0,2,7,0,8,0
58,2014-07-06,10,0,2,4,22,0,0
58,2014-07-07,5,0,2,3,0,0,0
58,2014-07-08,0,0,0,0,0,0,0
58,2014-07-09,0,0,0,0,0,0,0
58,2014-07-10,0,0,0,0,0,0,0
58,2014-07-11,0,0,0,0,0,0,0
58,2014-07-12,11,0,1,3,2,2,0
58,2014-07-13,0,0,0,0,0,0,0
58,2014-07-14,0,0,0,0,0,0,0
58,2014-07-15,0,0,0,0,0,0,0
58,2014-07-16,0,0,0,0,0,0,0
58,2014-07-17,0,0,0,0,0,0,0
58,2014-07-18,0,0,0,0,0,0,0
96,2014-06-19,5,0,1,3,0,2,0
96,2014-06-20,0,0,0,0,0,0,0
96,2014-06-21,20,0,1,9,2,7,0
96,2014-06-22,9,0,0,5,6,6,0
96,2014-06-23,0,0,0,0,0,0,0
96,2014-06-24,0,0,0,0,0,0,0
96,2014-06-25,0,0,0,0,0,0,0
96,2014-06-26,0,0,0,0,0,0,0
96,2014-06-27,0,0,0,0,0,0,0
96,2014-06-28,0,0,0,0,0,0,0
96,2014-06-29,0,0,0,0,0,0,0
96,2014-06-30,0,0,0,0,0,0,0
96,2014-07-01,9,0,1,1,6,4,0
96,2014-07-02,17,1,2,7,20,3,0
96,2014-07-03,0,0,0,0,0,0,0
96,2014-07-04,0,0,0,0,0,0,0
96,2014-07-05,0,0,0,0,0,0,0
96,2014-07-06,0,0,0,0,0,0,0
96,2014-07-07,5,0,1,3,0,0,0
96,2014-07-08,0,0,0,0,0,0,0
96,2014-07-09,0,0,0,0,0,0,0
96,2014-07-10,0,0,0,0,0,0,0
96,2014-07-11,0,0,0,0,0,0,0
96,2014-07-12,0,0,0,0,0,0,0
96,2014-07-13,0,0,0,0,0,0,0
96,2014-07-14,0,0,0,0,0,0,0
96,2014-07-15,9,0,4,3,0,0,0
96,2014-07-16,6,0,0,7,0,6,0
96,2014-07-17,0,0,0,0,0,0,0
96,2014-07-18,0,0,0,0,0,0,0
134,2014-06-19,4,0,2,3,2,3,0
134,2014-06-20,0,0,0,0,0,0,0
134,2014-06-21,0,0,0,0,0,0,0
134,2014-06-22,0,0,0,0,0,0,0
134,2014-06-23,0,0,0,0,0,0,0
134,2014-06-24,0,0,0,0,0,0,0
134,2014-06-25,0,0,0,0,0,0,0
134,2014-06-26,0,0,0,0,0,0,0
134,2014-06-27,0,0,0,0,0,0,0
134,2014-06-28,0,0,0,0,0,0,0
134,2014-06-29,0,0,0,0,0,0,0
134,2014-06-30,0,0,0,0,0,0,0
134,2014-07-01,0,0,0,0,0,0,0
134,2014-07-02,16,0,8,6,22,5,0
134,2014-07-03,0,0,0,0,0,0,0
134,2014-07-04,0,0,0,0,0,0,0
134,2014-07-05,0,0,0,0,0,0,0
134,2014-07-06,0,0,0,0,0,0,0
134,2014-07-07,0,0,0,0,0,0,0
134,2014-07-08,0,0,0,0,0,0,0
134,2014-07-09,0,0,0,0,0,0,0
134,2014-07-10,0,0,0,0,0,0,0
134,2014-07-11,0,0,0,0,0,0,0
134,2014-07-12,0,0,0,0,0,0,0
134,2014-07-13,0,0,0,0,0,0,0
134,2014-07-14,1,0,2,1,0,0,0
134,2014-07-15,0,0,0,0,0,0,0
134,2014-07-16,2,0,2,1,0,0,0
134,2014-07-17,0,0,0,0,0,0,0
134,2014-07-18,0,0,0,0,0,0,0
141,2014-06-19,0,0,0,0,0,0,0
141,2014-06-20,0,0,0,0,0,0,0
141,2014-06-21,0,0,0,0,0,0,0
141,2014-06-22,0,0,0,0,0,0,0
141,2014-06-23,0,0,0,0,0,0,0
141,2014-06-24,0,0,0,0,0,0,0
141,2014-06-25,0,0,0,0,0,0,0
141,2014-06-26,0,0,0,0,0,0,0
141,2014-06-27,0,0,0,0,0,0,0
141,2014-06-28,0,0,0,0,0,0,0
141,2014-06-29,0,0,0,0,0,0,0
141,2014-06-30,0,0,0,0,0,0,0
141,2014-07-01,0,0,0,0,0,0,0
141,2014-07-02,54,2,13,21,48,12,0
141,2014-07-03,4,6,5,4,0,2,0
141,2014-07-04,0,0,2,0,0,0,0
141,2014-07-05,18,0,10,8,10,10,0
141,2014-07-06,29,14,4,9,43,7,0
141,2014-07-07,0,0,0,0,0,0,0
141,2014-07-08,0,0,0,0,0,0,0
141,2014-07-09,0,0,0,0,0,0,0
141,2014-07-10,0,0,0,0,0,0,0
141,2014-07-11,0,0,0,0,0,0,0
141,2014-07-12,0,0,0,0,0,0,0
141,2014-07-13,0,0,0,0,0,0,0
141,2014-07-14,0,0,0,0,0,0,0
141,2014-07-15,0,0,0,0,0,0,0
141,2014-07-16,0,0,2,0,0,0,0
141,2014-07-17,0,0,0,0,0,0,0
141,2014-07-18,0,0,0,0,0,0,0
192,2014-06-19,0,0,0,0,0,0,0
192,2014-06-20,0,0,0,0,0,0,0
192,2014-06-21,0,0,0,0,0,0,0
192,2014-06-22,0,0,0,0,0,0,0
192,2014-06-23,27,0,2,10,24,9,0
192,2014-06-24,0,0,3,0,0,0,0
192,2014-06-25,40,0,3,13,0,14,0
192,2014-06-26,0,0,0,0,0,0,0
192,2014-06-27,0,0,0,0,0,0,0
192,2014-06-28,0,0,0,0,0,0,0
192,2014-06-29,0,0,3,0,0,0,0
192,2014-06-30,0,0,6,0,0,0,0
192,2014-07-01,0,0,3,0,0,0,0
192,2014-07-02,0,0,3,0,0,0,0
192,2014-07-03,26,0,3,7,4,14,0
192,2014-07-04,0,0,0,0,0,0,0
192,2014-07-05,11,0,2,7,0,1,0
192,2014-07-06,0,0,0,0,0,0,0
192,2014-07-07,0,0,3,0,0,0,0
192,2014-07-08,0,0,5,0,0,0,0
192,2014-07-09,0,0,8,0,0,0,0
192,2014-07-10,130,0,9,20,0,20,0
192,2014-07-11,0,0,3,0,0,0,0
192,2014-07-12,0,0,4,0,0,0,0
192,2014-07-13,0,0,3,0,0,0,0
192,2014-07-14,0,0,3,0,0,0,0
192,2014-07-15,0,0,2,0,0,0,0
192,2014-07-16,0,0,0,0,0,0,0
192,2014-07-17,13,0,2,1,0,2,0
192,2014-07-18,0,0,0,0,0,0,0
199,2014-06-19,0,0,0,0,0,0,0
199,2014-06-20,0,0,0,0,0,0,0
199,2014-06-21,0,0,0,0,0,0,0
199,2014-06-22,0,0,0,0,0,0,0
199,2014-06-23,0,0,3,0,0,0,0
199,2014-06-24,56,21,18,15,54,10,4
199,2014-06-25,0,0,0,0,0,0,0
199,2014-06-26,0,0,0,0,0,0,0
199,2014-06-27,0,0,0,0,0,0,0
199,2014-06-28,0,0,0,0,0,0,0
199,2014-06-29,0,0,0,0,0,0,0
199,2014-06-30,0,0,0,0,0,0,0
199,2014-07-01,0,0,0,0,0,0,0
199,2014-07-02,81,108,8,27,67,18,0
199,2014-07-03,6,3,2,4,0,1,0
199,2014-07-04,77,35,9,29,54,25,1
199,2014-07-05,0,0,0,0,0,0,0
199,2014-07-06,0,20,1,0,0,0,0
199,2014-07-07,12,14,1,7,0,0,0
199,2014-07-08,0,0,0,0,0,0,0
199,2014-07-09,2,16,1,1,0,0,0
199,2014-07-10,41,10,11,18,16,13,3
199,2014-07-11,32,12,3,13,25,6,0
199,2014-07-12,0,0,0,0,0,0,0
199,2014-07-13,0,0,0,0,0,0,0
199,2014-07-14,0,0,0,0,0,0,0
199,2014-07-15,0,0,0,0,0,0,0
199,2014-07-16,0,0,0,0,0,0,0
199,2014-07-17,0,0,0,0,0,0,0
199,2014-07-18,0,0,0,0,0,0,0
219,2014-06-19,120,20,19,29,52,15,0
219,2014-06-20,114,84,33,36,2,0,9
219,2014-06-21,6,27,0,3,0,0,0
219,2014-06-22,0,0,0,0,0,0,0
219,2014-06-23,9,24,6,5,0,0,0
219,2014-06-24,4,12,2,2,0,0,0
219,2014-06-25,0,0,0,0,0,0,0
219,2014-06-26,41,24,5,13,14,0,0
219,2014-06-27,22,0,3,6,6,0,0
219,2014-06-28,0,0,0,0,0,0,0
219,2014-06-29,33,0,1,15,15,2,0
219,2014-06-30,61,3,9,19,34,0,1
219,2014-07-01,40,0,6,11,19,0,0
219,2014-07-02,63,56,19,28,17,0,3
219,2014-07-03,0,0,0,0,0,0,0
219,2014-07-04,0,0,0,0,0,0,0
219,2014-07-05,0,0,0,0,0,0,0
219,2014-07-06,0,0,0,0,0,0,0
219,2014-07-07,17,0,2,4,0,0,0
219,2014-07-08,0,0,0,0,0,0,0
219,2014-07-09,0,0,0,0,0,0,0
219,2014-07-10,30,0,4,12,6,0,0
219,2014-07-11,0,0,0,0,0,0,0
219,2014-07-12,0,0,0,0,0,0,0
219,2014-07-13,132,7,7,1,25,7,1
219,2014-07-14,0,0,0,0,0,0,0
219,2014-07-15,26,0,2,7,13,0,0
219,2014-07-16,68,89,8,19,36,0,0
219,2014-07-17,27,55,7,12,6,0,0
219,2014-07-18,21,71,2,9,4,2,0
248,2014-06-19,0,0,0,0,0,0,0
248,2014-06-20,0,0,0,0,0,0,0
248,2014-06-21,0,0,0,0,0,0,0
248,2014-06-22,0,0,0,0,0,0,0
248,2014-06-23,0,0,0,0,0,0,0
248,2014-06-24,0,0,0,0,0,0,0
248,2014-06-25,0,0,0,0,0,0,0
248,2014-06-26,0,0,0,0,0,0,0
248,2014-06-27,0,0,0,0,0,0,0
248,2014-06-28,0,0,0,0,0,0,0
248,2014-06-29,0,0,0,0,0,0,0
248,2014-06-30,0,0,0,0,0,0,0
248,2014-07-01,0,0,0,0,0,0,0
248,2014-07-02,0,0,4,0,0,0,0
248,2014-07-03,0,0,0,0,0,0,0
248,2014-07-04,0,0,0,0,0,0,0
248,2014-07-05,0,0,0,0,0,0,0
248,2014-07-06,0,0,0,0,0,0,0
248,2014-07-07,0,0,0,0,0,0,0
248,2014-07-08,0,0,0,0,0,0,0
248,2014-07-09,0,0,0,0,0,0,0
248,2014-07-10,0,0,0,0,0,0,0
248,2014-07-11,0,0,0,0,0,0,0
248,2014-07-12,0,0,0,0,0,0,0
248,2014-07-13,0,0,0,0,0,0,0
248,2014-07-14,0,0,0,0,0,0,0
248,2014-07-15,0,0,0,0,0,0,0
248,2014-07-16,0,0,0,0,0,0,0
248,2014-07-17,0,0,0,0,0,0,0
248,2014-07-18,0,0,0,0,0,0,0
255,2014-06-19,0,0,0,0,0,0,0
255,2014-06-20,0,0,0,0,0,0,0
255,2014-06-21,0,0,0,0,0,0,0
255,2014-06-22,0,0,0,0,0,0,0
255,2014-06-23,0,0,0,0,0,0,0
255,2014-06-24,0,0,0,0,0,0,0
255,2014-06-25,0,0,0,0,0,0,0
255,2014-06-26,0,0,0,0,0,0,0
255,2014-06-27,0,0,0,0,0,0,0
255,2014-06-28,0,0,0,0,0,0,0
255,2014-06-29,0,0,0,0,0,0,0
255,2014-06-30,0,0,0,0,0,0,0
255,2014-07-01,3,0,2,1,0,0,0
255,2014-07-02,43,0,5,16,10,8,0
255,2014-07-03,14,0,2,5,12,1,0
255,2014-07-04,0,0,0,0,0,0,0
255,2014-07-05,0,0,0,0,0,0,0
255,2014-07-06,33,2,3,7,52,6,0
255,2014-07-07,0,0,0,0,0,0,0
255,2014-07-08,0,0,0,0,0,0,0
255,2014-07-09,0,0,0,0,0,0,0
255,2014-07-10,16,0,4,3,2,2,0
255,2014-07-11,14,0,2,4,4,2,0
255,2014-07-12,25,2,1,7,4,11,0
255,2014-07-13,0,0,0,0,0,0,0
255,2014-07-14,15,2,1,4,20,1,0
255,2014-07-15,18,0,2,4,16,1,0
255,2014-07-16,0,0,2,0,0,0,0
255,2014-07-17,0,0,0,0,0,0,0
255,2014-07-18,0,0,0,0,0,0,0
284,2014-06-19,4,45,13,0,0,0,0
284,2014-06-20,2,44,6,1,0,0,0
284,2014-06-21,0,20,1,0,0,0,0
284,2014-06-22,0,17,3,0,0,0,0
284,2014-06-23,4,21,3,1,0,1,0
284,2014-06-24,2,5,2,1,0,0,0
284,2014-06-25,5,13,3,0,6,0,0
284,2014-06-26,0,17,3,0,0,0,0
284,2014-06-27,0,4,1,0,0,0,0
284,2014-06-28,4,8,2,2,0,1,0
284,2014-06-29,0,0,0,0,0,0,0
284,2014-06-30,2,32,7,0,0,0,0
284,2014-07-01,74,8,6,31,0,52,0
284,2014-07-02,19,6,3,1,0,1,0
284,2014-07-03,0,11,3,0,0,0,0
284,2014-07-04,0,5,1,0,0,0,0
284,2014-07-05,0,0,0,0,0,0,0
284,2014-07-06,0,0,0,0,0,0,0
284,2014-07-07,0,0,0,0,0,0,0
284,2014-07-08,0,0,0,0,0,0,0
284,2014-07-09,0,19,5,0,0,0,0
284,2014-07-10,0,12,2,0,0,0,0
284,2014-07-11,0,5,1,0,0,0,0
284,2014-07-12,0,5,1,0,0,0,0
284,2014-07-13,0,0,1,0,0,0,0
284,2014-07-14,0,0,0,0,0,0,0
284,2014-07-15,0,9,1,0,0,0,0
284,2014-07-16,2,5,6,0,0,0,0
284,2014-07-17,0,11,2,0,0,0,0
284,2014-07-18,0,4,2,0,0,0,0
320,2014-06-19,0,0,0,0,0,0,0
320,2014-06-20,0,0,0,0,0,0,0
320,2014-06-21,0,0,0,0,0,0,0
320,2014-06-22,0,0,0,0,0,0,0
320,2014-06-23,0,0,0,0,0,0,0
320,2014-06-24,0,0,0,0,0,0,0
320,2014-06-25,0,0,0,0,0,0,0
320,2014-06-26,0,0,0,0,0,0,0
320,2014-06-27,0,0,0,0,0,0,0
320,2014-06-28,0,0,0,0,0,0,0
320,2014-06-29,0,0,0,0,0,0,0
320,2014-06-30,0,0,0,0,0,0,0
320,2014-07-01,0,0,0,0,0,0,0
320,2014-07-02,0,0,1,0,0,0,0
320,2014-07-03,0,0,0,0,0,0,0
320,2014-07-04,0,0,0,0,0,0,0
320,2014-07-05,0,0,0,0,0,0,0
320,2014-07-06,0,0,0,0,0,0,0
320,2014-07-07,0,0,0,0,0,0,0
320,2014-07-08,0,0,0,0,0,0,0
320,2014-07-09,0,0,0,0,0,0,0
320,2014-07-10,0,0,0,0,0,0,0
320,2014-07-11,0,0,0,0,0,0,0
320,2014-07-12,0,0,0,0,0,0,0
320,2014-07-13,0,0,0,0,0,0,0
320,2014-07-14,0,0,0,0,0,0,0
320,2014-07-15,0,0,0,0,0,0,0
320,2014-07-16,0,0,0,0,0,0,0
320,2014-07-17,0,0,0,0,0,0,0
320,2014-07-18,0,0,0,0,0,0,0
373,2014-06-19,0,0,0,0,0,0,0
373,2014-06-20,0,0,0,0,0,0,0
373,2014-06-21,0,0,0,0,0,0,0
373,2014-06-22,0,0,0,0,0,0,0
373,2014-06-23,0,0,0,0,0,0,0
373,2014-06-24,0,0,0,0,0,0,0
373,2014-06-25,0,0,0,0,0,0,0
373,2014-06-26,32,12,11,13,20,2,3
373,2014-06-27,21,7,11,6,20,0,0
373,2014-06-28,22,11,1,9,2,0,0
373,2014-06-29,25,8,3,11,10,1,0
373,2014-06-30,13,0,3,6,8,0,0
373,2014-07-01,0,0,0,0,0,0,0
373,2014-07-02,26,12,3,10,8,0,0
373,2014-07-03,0,0,0,0,0,0,0
373,2014-07-04,0,0,0,0,0,0,0
373,2014-07-05,0,0,0,0,0,0,0
373,2014-07-06,0,0,0,0,0,0,0
373,2014-07-07,0,0,0,0,0,0,0
373,2014-07-08,0,0,0,0,0,0,0
373,2014-07-09,0,0,0,0,0,0,0
373,2014-07-10,6,0,3,3,0,0,0
373,2014-07-11,9,0,2,3,8,0,0
373,2014-07-12,0,0,0,0,0,0,0
373,2014-07-13,0,0,0,0,0,0,0
373,2014-07-14,0,0,0,0,0,0,0
373,2014-07-15,18,4,6,5,9,0,0
373,2014-07-16,0,0,0,0,0,0,0
373,2014-07-17,10,0,2,4,12,0,0
373,2014-07-18,28,2,4,5,37,0,0
433,2014-06-19,0,0,0,0,0,0,0
433,2014-06-20,0,0,0,0,0,0,0
433,2014-06-21,10,1,4,5,8,5,1
433,2014-06-22,0,0,0,0,0,0,0
433,2014-06-23,2,0,1,1,0,0,0
433,2014-06-24,0,0,0,0,0,0,0
433,2014-06-25,0,0,0,0,0,0,0
433,2014-06-26,0,0,0,0,0,0,0
433,2014-06-27,45,4,7,15,22,10,0
433,2014-06-28,1,0,0,1,0,0,0
433,2014-06-29,1,0,0,1,0,0,0
433,2014-06-30,1,0,0,1,0,0,0
433,2014-07-01,3,0,2,2,0,0,0
433,2014-07-02,1,0,0,1,0,0,0
433,2014-07-03,1,0,0,1,0,0,0
433,2014-07-04,20,0,9,13,8,12,0
433,2014-07-05,2,0,2,2,0,1,0
433,2014-07-06,17,56,2,5,5,15,0
433,2014-07-07,20,1,2,4,14,0,0
433,2014-07-08,2,0,1,2,0,0,0
433,2014-07-09,2,0,1,2,0,0,0
433,2014-07-10,3,0,3,3,0,0,0
433,2014-07-11,1,0,1,1,0,0,0
433,2014-07-12,1,0,1,0,0,0,0
433,2014-07-13,1,0,1,1,0,0,0
433,2014-07-14,0,0,0,0,0,0,0
433,2014-07-15,0,0,0,0,0,0,0
433,2014-07-16,0,0,0,0,0,0,0
433,2014-07-17,0,0,0,0,0,0,0
433,2014-07-18,0,0,0,0,0,0,0
493,2014-06-19,0,0,0,0,0,0,0
493,2014-06-20,3,0,1,0,0,0,0
493,2014-06-21,0,0,0,0,0,0,0
493,2014-06-22,0,0,0,0,0,0,0
